Object_Name	Object_Type
JAPAN Onshore 100m 817 43.0 140.625 85M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M Generator NWST CRF	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M Generator HWST	Generator
JAPAN Onshore 100m 817 43.0 140.625 85M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M Generator HWST CRF	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M Windspeed	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M HHxWS	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M HHxWSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M HHc	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M WSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M HHxWSc+HHc	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M Generator LWST	Generator
JAPAN Onshore 100m 817 43.0 140.625 100M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M Generator LWST CRF	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M Generator NWST	Generator
JAPAN Onshore 100m 817 43.0 140.625 100M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M Generator NWST CRF	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M Generator HWST	Generator
JAPAN Onshore 100m 817 43.0 140.625 100M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M Generator HWST CRF	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M Windspeed	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M HHxWS	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M HHxWSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M HHc	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M WSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M HHxWSc+HHc	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 817 43.0 140.625 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 817 43.0 140.625 Windspeed	Variable
JAPAN Onshore 100m 817 43.0 140.625 File	DataSource
JAPAN Onshore 100m 817 43.0 140.625 TS	DBTimeSeries
JAPAN Onshore 100m 819 43.0 141.875 WSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 Base Wind Speed	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M Generator LWST	Generator
JAPAN Onshore 100m 819 43.0 141.875 70M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M Generator LWST CRF	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M Generator NWST	Generator
JAPAN Onshore 100m 819 43.0 141.875 70M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M Generator NWST CRF	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M Generator HWST	Generator
JAPAN Onshore 100m 819 43.0 141.875 70M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M Generator HWST CRF	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M Windspeed	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M HHxWS	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M HHxWSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M HHc	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M WSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M HHxWSc+HHc	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M Generator LWST	Generator
JAPAN Onshore 100m 819 43.0 141.875 85M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M Generator LWST CRF	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M Generator NWST	Generator
JAPAN Onshore 100m 819 43.0 141.875 85M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M Generator NWST CRF	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M Generator HWST	Generator
JAPAN Onshore 100m 819 43.0 141.875 85M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M Generator HWST CRF	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M Windspeed	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M HHxWS	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M HHxWSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M HHc	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M WSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M HHxWSc+HHc	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M Generator LWST	Generator
JAPAN Onshore 100m 819 43.0 141.875 100M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M Generator LWST CRF	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M Generator NWST	Generator
JAPAN Onshore 100m 819 43.0 141.875 100M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M Generator NWST CRF	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M Generator HWST	Generator
JAPAN Onshore 100m 819 43.0 141.875 100M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M Generator HWST CRF	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M Windspeed	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M HHxWS	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M HHxWSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M HHc	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M WSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M HHxWSc+HHc	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 819 43.0 141.875 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 819 43.0 141.875 Windspeed	Variable
JAPAN Onshore 100m 819 43.0 141.875 File	DataSource
JAPAN Onshore 100m 819 43.0 141.875 TS	DBTimeSeries
JAPAN Onshore 100m 822 43.0 143.75 WSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 Base Wind Speed	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M Generator LWST	Generator
JAPAN Onshore 100m 822 43.0 143.75 70M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M Generator LWST CRF	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M Generator NWST	Generator
JAPAN Onshore 100m 822 43.0 143.75 70M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M Generator NWST CRF	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M Generator HWST	Generator
JAPAN Onshore 100m 822 43.0 143.75 70M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M Generator HWST CRF	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M Windspeed	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M HHxWS	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M HHxWSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M HHc	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M WSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M HHxWSc+HHc	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M Generator LWST	Generator
JAPAN Onshore 100m 822 43.0 143.75 85M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M Generator LWST CRF	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M Generator NWST	Generator
JAPAN Onshore 100m 822 43.0 143.75 85M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M Generator NWST CRF	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M Generator HWST	Generator
JAPAN Onshore 100m 822 43.0 143.75 85M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M Generator HWST CRF	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M Windspeed	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M HHxWS	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M HHxWSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M HHc	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M WSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M HHxWSc+HHc	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M Generator LWST	Generator
JAPAN Onshore 100m 822 43.0 143.75 100M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M Generator LWST CRF	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M Generator NWST	Generator
JAPAN Onshore 100m 822 43.0 143.75 100M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M Generator NWST CRF	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M Generator HWST	Generator
JAPAN Onshore 100m 822 43.0 143.75 100M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M Generator HWST CRF	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M Windspeed	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M HHxWS	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M HHxWSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M HHc	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M WSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M HHxWSc+HHc	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 822 43.0 143.75 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 822 43.0 143.75 Windspeed	Variable
JAPAN Onshore 100m 822 43.0 143.75 File	DataSource
JAPAN Onshore 100m 822 43.0 143.75 TS	DBTimeSeries
JAPAN Onshore 100m 824 43.0 145.0 WSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 Base Wind Speed	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M Generator LWST	Generator
JAPAN Onshore 100m 824 43.0 145.0 70M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M Generator LWST CRF	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M Generator NWST	Generator
JAPAN Onshore 100m 824 43.0 145.0 70M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M Generator NWST CRF	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M Generator HWST	Generator
JAPAN Onshore 100m 824 43.0 145.0 70M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M Generator HWST CRF	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M Windspeed	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M HHxWS	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M HHxWSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M HHc	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M WSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M HHxWSc+HHc	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M Generator LWST	Generator
JAPAN Onshore 100m 824 43.0 145.0 85M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M Generator LWST CRF	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M Generator NWST	Generator
JAPAN Onshore 100m 824 43.0 145.0 85M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M Generator NWST CRF	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M Generator HWST	Generator
JAPAN Onshore 100m 824 43.0 145.0 85M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M Generator HWST CRF	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M Windspeed	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M HHxWS	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M HHxWSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M HHc	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M WSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M HHxWSc+HHc	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M Generator LWST	Generator
JAPAN Onshore 100m 824 43.0 145.0 100M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M Generator LWST CRF	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M Generator NWST	Generator
JAPAN Onshore 100m 824 43.0 145.0 100M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M Generator NWST CRF	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M Generator HWST	Generator
JAPAN Onshore 100m 824 43.0 145.0 100M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M Generator HWST CRF	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M Windspeed	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M HHxWS	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M HHxWSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M HHc	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M WSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M HHxWSc+HHc	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 824 43.0 145.0 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 824 43.0 145.0 Windspeed	Variable
JAPAN Onshore 100m 824 43.0 145.0 File	DataSource
JAPAN Onshore 100m 824 43.0 145.0 TS	DBTimeSeries
JAPAN Onshore 100m 833 42.5 141.25 WSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 Base Wind Speed	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M Generator LWST	Generator
JAPAN Onshore 100m 833 42.5 141.25 70M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M Generator LWST CRF	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M Generator NWST	Generator
JAPAN Onshore 100m 833 42.5 141.25 70M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M Generator NWST CRF	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M Generator HWST	Generator
JAPAN Onshore 100m 833 42.5 141.25 70M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M Generator HWST CRF	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M Windspeed	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M HHxWS	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M HHxWSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M HHc	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M WSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M HHxWSc+HHc	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M Generator LWST	Generator
JAPAN Onshore 100m 833 42.5 141.25 85M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M Generator LWST CRF	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M Generator NWST	Generator
JAPAN Onshore 100m 833 42.5 141.25 85M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M Generator NWST CRF	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M Generator HWST	Generator
JAPAN Onshore 100m 833 42.5 141.25 85M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M Generator HWST CRF	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M Windspeed	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M HHxWS	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M HHxWSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M HHc	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M WSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M HHxWSc+HHc	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M Generator LWST	Generator
JAPAN Onshore 100m 833 42.5 141.25 100M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M Generator LWST CRF	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M Generator NWST	Generator
JAPAN Onshore 100m 833 42.5 141.25 100M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M Generator NWST CRF	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M Generator HWST	Generator
JAPAN Onshore 100m 833 42.5 141.25 100M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M Generator HWST CRF	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M Windspeed	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M HHxWS	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M HHxWSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M HHc	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M WSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M HHxWSc+HHc	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 833 42.5 141.25 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 833 42.5 141.25 Windspeed	Variable
JAPAN Onshore 100m 833 42.5 141.25 File	DataSource
JAPAN Onshore 100m 833 42.5 141.25 TS	DBTimeSeries
JAPAN Onshore 100m 836 42.5 143.125 WSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 Base Wind Speed	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M Generator LWST	Generator
JAPAN Onshore 100m 836 42.5 143.125 70M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M Generator LWST CRF	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M Generator NWST	Generator
JAPAN Onshore 100m 836 42.5 143.125 70M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M Generator NWST CRF	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M Generator HWST	Generator
JAPAN Onshore 100m 836 42.5 143.125 70M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M Generator HWST CRF	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M Windspeed	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M HHxWS	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M HHxWSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M HHc	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M WSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M HHxWSc+HHc	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M Generator LWST	Generator
JAPAN Onshore 100m 836 42.5 143.125 85M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M Generator LWST CRF	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M Generator NWST	Generator
JAPAN Onshore 100m 836 42.5 143.125 85M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M Generator NWST CRF	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M Generator HWST	Generator
JAPAN Onshore 100m 836 42.5 143.125 85M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M Generator HWST CRF	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M Windspeed	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M HHxWS	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M HHxWSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M HHc	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M WSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M HHxWSc+HHc	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M Generator LWST	Generator
JAPAN Onshore 100m 836 42.5 143.125 100M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M Generator LWST CRF	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M Generator NWST	Generator
JAPAN Onshore 100m 836 42.5 143.125 100M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M Generator NWST CRF	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M Generator HWST	Generator
JAPAN Onshore 100m 836 42.5 143.125 100M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M Generator HWST CRF	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M Windspeed	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M HHxWS	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M HHxWSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M HHc	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M WSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M HHxWSc+HHc	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 836 42.5 143.125 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 836 42.5 143.125 Windspeed	Variable
JAPAN Onshore 100m 836 42.5 143.125 File	DataSource
JAPAN Onshore 100m 836 42.5 143.125 TS	DBTimeSeries
JAPAN Onshore 100m 860 41.5 139.375 WSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 Base Wind Speed	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M Generator LWST	Generator
JAPAN Onshore 100m 860 41.5 139.375 70M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M Generator LWST CRF	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M Generator NWST	Generator
JAPAN Onshore 100m 860 41.5 139.375 70M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M Generator NWST CRF	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M Generator HWST	Generator
JAPAN Onshore 100m 860 41.5 139.375 70M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M Generator HWST CRF	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M Windspeed	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M HHxWS	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M HHxWSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M HHc	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M WSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M HHxWSc+HHc	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M Generator LWST	Generator
JAPAN Onshore 100m 860 41.5 139.375 85M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M Generator LWST CRF	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M Generator NWST	Generator
JAPAN Onshore 100m 860 41.5 139.375 85M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M Generator NWST CRF	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M Generator HWST	Generator
JAPAN Onshore 100m 860 41.5 139.375 85M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M Generator HWST CRF	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M Windspeed	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M HHxWS	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M HHxWSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M HHc	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M WSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M HHxWSc+HHc	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M Generator LWST	Generator
JAPAN Onshore 100m 860 41.5 139.375 100M Generator LWST Hub Height	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M Generator LWST CRF	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M Generator NWST	Generator
JAPAN Onshore 100m 860 41.5 139.375 100M Generator NWST Hub Height	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M Generator NWST CRF	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M Generator HWST	Generator
JAPAN Onshore 100m 860 41.5 139.375 100M Generator HWST Hub Height	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M Generator HWST CRF	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M Windspeed	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M HHxWS	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M HHxWSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M HHc	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M WSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M HHxWSc+HHc	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 100m 860 41.5 139.375 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 100m 860 41.5 139.375 Windspeed	Variable
JAPAN Onshore 100m 860 41.5 139.375 File	DataSource
JAPAN Onshore 100m 860 41.5 139.375 TS	DBTimeSeries
JAPAN Onshore 529 45.5 148.75 WSc	Variable
